樹種,区分,樹高(m),枝張(m),幹周(cm）,行政区,種別,整理番号,路線名,通称道路名,経度,緯度
イチョウ,高木,9,1.5,93,練馬区,特例都道,443,南田中町旭町線,笹目通り,139.6175876,35.74738302
カラタネオガタマ,中木,2.3,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6301457,35.74416853
スダジイ,高木,4,3.5,93,豊島区,主要地方道,317,環状六号線,山手通り,139.6967018,35.72713948
カラタネオガタマ,中木,2.3,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6301298,35.74417582
ハナモモ,中木,2.1,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6301146,35.74418313
スダジイ,高木,7,4,133,豊島区,主要地方道,317,環状六号線,山手通り,139.6966689,35.72715539
カツラ,高木,6,2,53,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6300997,35.74419157
カラタネオガタマ,中木,2.1,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6300783,35.74420115
カラタネオガタマ,中木,2.1,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6300713,35.74420458
イチョウ,高木,10,5,75,豊島区,特例都道,435,音羽池袋線,,139.7246205,35.72001802
サクラ,高木,13,16,226,練馬区,特例都道,439,椎名町石神井線,仙川通り,139.677225,35.7321422
ハナモモ,中木,2.2,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6300324,35.74422512
イチョウ,高木,10,5,96,豊島区,特例都道,435,音羽池袋線,,139.7245531,35.72004828
スズカケノキ,高木,9,4,114,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6300183,35.7442325
スダジイ,高木,5,3,135,豊島区,主要地方道,317,環状六号線,山手通り,139.6967203,35.72716837
サルスベリ,高木,8,5,100,豊島区,特例都道,435,音羽池袋線,,139.7246426,35.72002887
モチノキ,高木,4.5,2.5,63,豊島区,主要地方道,317,環状六号線,山手通り,139.6967523,35.72716503
ムクノキ,高木,12,8,228,豊島区,主要地方道,317,環状六号線,山手通り,139.6966632,35.72719465
ナツツバキ,高木,3.5,3,45,豊島区,主要地方道,305,芝新宿王子線,明治通り,139.7119481,35.72328605
カラタネオガタマ,中木,2.2,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6299667,35.7442611
カラタネオガタマ,中木,2.2,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6299572,35.744266
クスノキ,高木,4,3,35,豊島区,特例都道,435,音羽池袋線,,139.724604,35.72005608
コブシ,高木,4,4,80,豊島区,特例都道,435,音羽池袋線,,139.7245082,35.72008186
スズカケノキ,高木,9.5,4.5,117,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6299361,35.74427734
スズカケノキ,高木,9,4.5,104,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6291872,35.74447209
カラタネオガタマ,中木,2.1,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6299238,35.74428353
カラタネオガタマ,中木,2.1,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6299167,35.74428764
トウカエデ,高木,10,6.5,110,練馬区,主要地方道,318,環状七号線,環七通り,139.6636932,35.73564885
サクラ,高木,16,16,187,練馬区,特例都道,439,椎名町石神井線,仙川通り,139.677345,35.73216085
サクラ,高木,13,15,221,練馬区,特例都道,439,椎名町石神井線,仙川通り,139.6771644,35.73221001
イチョウ,高木,10,1.5,104,練馬区,特例都道,443,南田中町旭町線,笹目通り,139.6176205,35.74745458
スズカケノキ,高木,7.5,2.5,103,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6298234,35.74433791
ハナミズキ,高木,4.5,2.5,32,練馬区,主要地方道,311,環状八号線,環八通り,139.6283491,35.74471753
カラタネオガタマ,中木,2.3,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6297794,35.74435917
キンモクセイ,高木,3.5,2.5,63,豊島区,主要地方道,317,環状六号線,山手通り,139.6967734,35.72721854
カラタネオガタマ,中木,2.3,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6297723,35.74436226
ハナズオウ,中木,1.7,,,練馬区,主要地方道,311,環状八号線,環八通り,139.6283502,35.74472942
ハナモモ,中木,2.2,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6297618,35.74436851
ムクノキ,高木,10,8,235,豊島区,主要地方道,317,環状六号線,山手通り,139.6966673,35.72725175
スズカケノキ,高木,8.5,3,105,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6297564,35.74437328
キンモクセイ,高木,4,2,90,豊島区,主要地方道,305,芝新宿王子線,明治通り,139.7119354,35.72335085
エノキ,高木,12,8,165,豊島区,主要地方道,317,環状六号線,山手通り,139.6966724,35.72725557
サクラ,高木,12,9,178,練馬区,特例都道,439,椎名町石神井線,仙川通り,139.6771155,35.73225806
カラタネオガタマ,中木,2.2,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6297305,35.74438667
ハナズオウ,中木,1.8,,,練馬区,主要地方道,311,環状八号線,環八通り,139.6283517,35.74473979
カラタネオガタマ,中木,2.4,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6297225,35.74439081
キンモクセイ,高木,4.2,1.5,85,豊島区,主要地方道,305,芝新宿王子線,明治通り,139.7119182,35.7233624
ハナモモ,中木,2.3,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6296848,35.74440725
ヤマボウシ,高木,4,2.5,50,練馬区,主要地方道,311,環状八号線,環八通り,139.6283542,35.74474912
キンモクセイ,高木,3.6,1.5,68,豊島区,主要地方道,305,芝新宿王子線,明治通り,139.711906,35.72337326
カラタネオガタマ,高木,5.5,3.5,90,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6296665,35.74441655
スズカケノキ,高木,8,3,99,豊島区,特例都道,435,音羽池袋線,,139.7244114,35.72017924
スダジイ,高木,12,14,249,豊島区,主要地方道,317,環状六号線,山手通り,139.6967872,35.72724353
サクラ,高木,12,13,254,練馬区,特例都道,439,椎名町石神井線,仙川通り,139.6770793,35.73228758
メタセコイア,高木,10,3.5,165,豊島区,主要地方道,317,環状六号線,山手通り,139.6966535,35.72728879
アセビ,高木,3,2.5,40,豊島区,主要地方道,305,芝新宿王子線,明治通り,139.711901,35.72339868
トウカエデ,高木,9,3,75,練馬区,主要地方道,318,環状七号線,環七通り,139.6637659,35.73571441
サクラ,高木,12,12.5,179,練馬区,特例都道,439,椎名町石神井線,仙川通り,139.6772541,35.73226621
ヤマボウシ,高木,3.5,2,39,練馬区,主要地方道,311,環状八号線,環八通り,139.6283575,35.74478531
サクラ,高木,5.5,3,46,練馬区,特例都道,439,椎名町石神井線,仙川通り,139.677052,35.7323247
イチョウ,高木,10,1.5,96,練馬区,特例都道,443,南田中町旭町線,笹目通り,139.617648,35.74753337
カラタネオガタマ,中木,2,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6294657,35.74452124
カラタネオガタマ,中木,2,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6294591,35.74452458
スズカケノキ,高木,7,3,92,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6294499,35.74453076
ハナミズキ,高木,3.5,2,32,練馬区,主要地方道,311,環状八号線,環八通り,139.628359,35.74481893
カツラ,高木,4.5,2.5,60,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6293991,35.74455763
トウカエデ,高木,10,4,101,練馬区,主要地方道,318,環状七号線,環七通り,139.6638106,35.73575545
メタセコイア,高木,8,3.5,235,豊島区,主要地方道,317,環状六号線,山手通り,139.6967232,35.72733963
コブシ,高木,2.2,3,25,豊島区,主要地方道,317,環状六号線,山手通り,139.6968272,35.7273196
ハナズオウ,中木,1.9,,,練馬区,主要地方道,311,環状八号線,環八通り,139.6283606,35.74484164
セイヨウシナノキ,高木,3.5,1,36,豊島区,主要地方道,305,芝新宿王子線,明治通り,139.7118225,35.72349821
サクラ,高木,8,14,215,豊島区,主要地方道,317,環状六号線,山手通り,139.6968358,35.72733521
ピラカンサス,中木,2.5,0.8,25,豊島区,主要地方道,317,環状六号線,山手通り,139.6967013,35.72738581
サクラ,高木,8,12,248,豊島区,主要地方道,317,環状六号線,山手通り,139.6968454,35.72735179
セイヨウシナノキ,高木,4,2,42,豊島区,主要地方道,305,芝新宿王子線,明治通り,139.7118081,35.72352799
サクラ,高木,6,5.5,48,練馬区,特例都道,439,椎名町石神井線,仙川通り,139.6771187,35.7324003
トウカエデ,高木,10.5,4.5,108,練馬区,主要地方道,318,環状七号線,環七通り,139.6635234,35.73588056
ムクゲ,中木,1.8,1.2,28,豊島区,主要地方道,317,環状六号線,山手通り,139.6967236,35.72739026
ムクゲ,中木,1.3,0.8,30,豊島区,主要地方道,317,環状六号線,山手通り,139.6967232,35.7273962
サルスベリ,高木,2.5,2.5,42,豊島区,主要地方道,317,環状六号線,山手通り,139.6967152,35.72740147
マンサク,中木,1.8,0.8,22,豊島区,主要地方道,305,芝新宿王子線,明治通り,139.7117992,35.7235445
ムクゲ,中木,1.5,1.2,38,豊島区,主要地方道,317,環状六号線,山手通り,139.6967285,35.72739858
シラカシ,高木,4,2.5,48,豊島区,特例都道,435,音羽池袋線,,139.7240676,35.72041391
ムクゲ,中木,1.3,0.8,20,豊島区,主要地方道,317,環状六号線,山手通り,139.6967183,35.7274109
サザンカ,中木,1.2,0.8,10,豊島区,主要地方道,317,環状六号線,山手通り,139.696728,35.72740987
ツバキ,中木,1.2,0.8,10,豊島区,主要地方道,317,環状六号線,山手通り,139.6967294,35.72741388
ホウキモモ,中木,2.2,0.3,23,豊島区,特例都道,435,音羽池袋線,,139.7240617,35.72042939
イチョウ,高木,10,1.5,101,練馬区,特例都道,443,南田中町旭町線,笹目通り,139.6176924,35.74764696
サルスベリ,高木,3.5,2.2,58,豊島区,主要地方道,317,環状六号線,山手通り,139.6967394,35.72741968
ホウキモモ,中木,2.5,1.2,36,豊島区,特例都道,435,音羽池袋線,,139.7240573,35.72043824
ホウキモモ,中木,2.5,1.2,36,豊島区,特例都道,435,音羽池袋線,,139.7240559,35.72044606
ホウキモモ,中木,2.5,1.5,38,豊島区,特例都道,435,音羽池袋線,,139.7240521,35.72045492
ホウキモモ,中木,1.5,0.3,12,豊島区,特例都道,435,音羽池袋線,,139.7240469,35.72046798
サクラ,高木,7,7,94,練馬区,特例都道,439,椎名町石神井線,仙川通り,139.677034,35.73249116
ボダイジュ,高木,6.5,1,42,豊島区,主要地方道,305,芝新宿王子線,明治通り,139.7115773,35.72366195
トウカエデ,高木,8,4.5,70,練馬区,主要地方道,318,環状七号線,環七通り,139.6635897,35.73593823
キンモクセイ,高木,3.5,4,75,豊島区,主要地方道,317,環状六号線,山手通り,139.6969029,35.72741944
スズカケノキ,高木,8,3,117,豊島区,特例都道,435,音羽池袋線,,139.7242583,35.72042486
シラカシ,高木,4,2,66,豊島区,特例都道,435,音羽池袋線,,139.7240435,35.72048043
ホウキモモ,中木,2.2,0.8,28,豊島区,特例都道,435,音羽池袋線,,139.724038,35.72049208
ホウキモモ,中木,1.5,0.3,12,豊島区,特例都道,435,音羽池袋線,,139.7240117,35.72051161
サザンカ,中木,1.8,0.5,15,豊島区,特例都道,435,音羽池袋線,,139.7240312,35.72050743
キンモクセイ,高木,4,3.5,68,豊島区,主要地方道,317,環状六号線,山手通り,139.696929,35.72744775
セイヨウシナノキ,高木,3,2,36,豊島区,主要地方道,305,芝新宿王子線,明治通り,139.7117638,35.72365838
ホウキモモ,中木,2.5,1.2,38,豊島区,特例都道,435,音羽池袋線,,139.7240239,35.72052733
ヒマラヤスギ,高木,8,6,225,豊島区,主要地方道,317,環状六号線,山手通り,139.6969129,35.72746068
サザンカ,中木,1.5,0.3,8,豊島区,特例都道,435,音羽池袋線,,139.7240034,35.72053396
ビワ,高木,4.3,2.5,42,豊島区,主要地方道,317,環状六号線,山手通り,139.6969323,35.72746068
トウカエデ,高木,9,4,77,練馬区,主要地方道,318,環状七号線,環七通り,139.6636359,35.73597943
サクラ,高木,11,15,210,練馬区,特例都道,439,椎名町石神井線,仙川通り,139.6767629,35.73262962
ムクゲ,中木,1.3,1,10,豊島区,主要地方道,317,環状六号線,山手通り,139.6969386,35.7274698
サザンカ,中木,1.5,0.3,8,豊島区,特例都道,435,音羽池袋線,,139.7240154,35.7205481
ホウキモモ,中木,1.8,0.5,18,豊島区,特例都道,435,音羽池袋線,,139.7239873,35.72056098
トウカエデ,高木,6.5,3.5,32,練馬区,主要地方道,318,環状七号線,環七通り,139.6639848,35.73591184
ムクゲ,中木,1.3,1,15,豊島区,主要地方道,317,環状六号線,山手通り,139.6969446,35.72748216
イチョウ,高木,7.5,1,52,練馬区,特例都道,443,南田中町旭町線,笹目通り,139.6180926,35.7476648
サザンカ,中木,1.5,0.3,8,豊島区,特例都道,435,音羽池袋線,,139.7239887,35.72057788
イチョウ,高木,8,1.5,77,練馬区,特例都道,443,南田中町旭町線,笹目通り,139.617735,35.74776778
スズカケノキ,高木,10,4.5,96,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6278357,35.74518382
カラタネオガタマ,中木,2.2,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6278258,35.74518858
カラタネオガタマ,中木,2.2,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6278185,35.74519255
サクラ,高木,11,14,194,練馬区,特例都道,439,椎名町石神井線,仙川通り,139.6566082,35.73783137
ハナモモ,中木,2.3,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6277865,35.7452084
ホウキモモ,中木,1.8,0.5,18,豊島区,特例都道,435,音羽池袋線,,139.7239731,35.72060714
ハナモモ,中木,1.6,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6277547,35.74522614
サクラ,高木,11,10,186,練馬区,特例都道,439,椎名町石神井線,仙川通り,139.6766849,35.73270514
スズカケノキ,高木,10.5,4,94,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.627739,35.74523341
カラタネオガタマ,中木,2.3,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6277186,35.74524568
カラタネオガタマ,中木,2.3,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6277109,35.74524821
ヤマモモ,高木,3.5,1,25,豊島区,特例都道,435,音羽池袋線,,139.7241808,35.72057148
ハナモモ,中木,2.3,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6276959,35.74525603
ハナモモ,中木,2.3,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6276816,35.74526293
トウカエデ,高木,8.5,4.5,86,練馬区,主要地方道,318,環状七号線,環七通り,139.6637097,35.73604688
サザンカ,中木,1.5,0.3,8,豊島区,特例都道,435,音羽池袋線,,139.723978,35.72063371
サザンカ,中木,0.8,,,練馬区,特例都道,439,椎名町石神井線,仙川通り,139.6566874,35.73784777
スズカケノキ,高木,10.5,4,90,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6276504,35.74528048
カラタネオガタマ,中木,2.4,,,練馬区,主要地方道,8,千代田練馬田無線,目白通り,139.6276206,35.74529408
ボダイジュ,中木,2.2,0.5,27,豊島区,主要地方道,305,芝新宿王子線,明治通り,139.7117012,35.72378476
トウカエデ,高木,6.5,2.5,60,練馬区,主要地方道,318,環状七号線,環七通り,139.6640544,35.73597418
サクラ,高木,8,14,155,豊島区,主要地方道,317,環状六号線,山手通り,139.6968645,35.72758536
